STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
Alabama,Autauga County,01,001,3774231.0,0.09623152371966634,3632.0,0.1291223097740253,6050.0
Alabama,Baldwin County,01,003,41337968.0,0.028421813089603246,11749.0,0.020737263443227186,8665.0
Alabama,Barbour County,01,005,1477950.0,0.08924523833688555,1319.0,0.14128739974117252,1535.0
Alabama,Bibb County,01,007,974204.0,0.1536639143341641,1497.0,0.18727231329690347,1316.0
Alabama,Blount County,01,009,2859550.0,0.06095364655277928,1743.0,0.07831057890793762,2401.0
Alabama,Bullock County,01,011,183618.0,0.12634926859022536,232.0,0.30777777777777776,831.0
Alabama,Butler County,01,013,529470.0,0.09292311179103632,492.0,0.14351175789314669,741.0
Alabama,Calhoun County,01,015,15827420.0,0.04194619211469715,6639.0,0.0495351188166731,6667.0
Alabama,Chambers County,01,017,1433878.0,0.10168229096199258,1458.0,0.11497366440933032,1337.0
Alabama,Cherokee County,01,019,871964.0,0.14209302218898948,1239.0,0.1269652635735389,1000.0
Alabama,Chilton County,01,021,1528590.0,0.1026436127411536,1569.0,0.08675601013675487,1672.0
Alabama,Choctaw County,01,023,358428.0,0.18832234088854666,675.0,0.2209068358688825,830.0
Alabama,Clarke County,01,025,909074.0,0.05808108030809373,528.0,0.08864579403998492,705.0
Alabama,Clay County,01,027,212032.0,0.11413371566555991,242.0,0.21254381385636514,399.0
Alabama,Cleburne County,01,029,355992.0,0.3514123912896919,1251.0,0.23259729212447722,525.0
Alabama,Coffee County,01,031,6047264.0,0.08433565989511951,5100.0,0.10091468281301591,4615.0
Alabama,Colbert County,01,033,2595984.0,0.08012376039297624,2080.0,0.08667582125141045,3257.0
Alabama,Conecuh County,01,035,135498.0,0.1608879835864736,218.0,0.17261015018862552,388.0
Alabama,Coosa County,01,037,277420.0,0.24944128036911542,692.0,0.1979775828460039,390.0
Alabama,Covington County,01,039,2090304.0,0.0732429349989284,1531.0,0.07865437213526134,1171.0
Alabama,Crenshaw County,01,041,246798.0,0.10291817599818476,254.0,0.2724581694265816,694.0
Alabama,Cullman County,01,043,6168825.0,0.0570935307777413,3522.0,0.0659269782175631,2907.0
Alabama,Dale County,01,045,5628436.0,0.10191108151536235,5736.0,0.10513538892863133,4362.0
Alabama,Dallas County,01,047,2034882.0,0.05725147698982054,1165.0,0.09162778134247503,1825.0
Alabama,DeKalb County,01,049,4434192.0,0.07444422794502359,3301.0,0.06283083014158454,2628.0
Alabama,Elmore County,01,051,7878612.0,0.09161512205449387,7218.0,0.09037231272482643,5626.0
Alabama,Escambia County,01,053,1208724.0,0.06585457060503473,796.0,0.09362123576293832,1503.0
Alabama,Etowah County,01,055,10071171.0,0.0476905813633787,4803.0,0.04903692607718724,4164.0
Alabama,Fayette County,01,057,487920.0,0.20659124446630595,1008.0,0.1702711764952429,650.0
Alabama,Franklin County,01,059,1025046.0,0.10155641795587711,1041.0,0.09377705107242473,1170.0
Alabama,Geneva County,01,061,941148.0,0.12846013591911154,1209.0,0.1228145739961142,921.0
Alabama,Greene County,01,063,57659.0,0.12140342357654485,70.0,0.34689136090620015,324.0
Alabama,Hale County,01,065,338031.0,0.16596111007570313,561.0,0.29529335912314636,1374.0
Alabama,Henry County,01,067,662766.0,0.11512358811405533,763.0,0.22884331373477862,657.0
Alabama,Houston County,01,069,23687073.0,0.02003202337409945,4745.0,0.05190456383859964,6207.0
Alabama,Jackson County,01,071,2861096.0,0.037712820541498784,1079.0,0.08111059866507808,2026.0
Alabama,Jefferson County,01,073,220790361.0,0.014631073500532029,32304.0,0.014168346976635557,31720.0
Alabama,Lamar County,01,075,357032.0,0.13976338255394474,499.0,0.33336687968600615,795.0
Alabama,Lauderdale County,01,077,10912300.0,0.06696113559927788,7307.0,0.06149875771043424,4195.0
Alabama,Lawrence County,01,079,1148280.0,0.122618176751315,1408.0,0.1651180423526967,1017.0
Alabama,Lee County,01,081,35075040.0,0.04841334464622136,16981.0,0.03289544307247697,11277.0
Alabama,Limestone County,01,083,8433090.0,0.09186431070936038,7747.0,0.06177891400797654,5001.0
Alabama,Lowndes County,01,085,209433.0,0.13082942993702043,274.0,0.37968247720265036,463.0
Alabama,Macon County,01,087,1170351.0,0.09706489762472967,1136.0,0.19356697574519358,739.0
Alabama,Madison County,01,089,108949344.0,0.020713295896485618,22567.0,0.01709669970918876,19309.0
Alabama,Marengo County,01,091,457968.0,0.07817140062187751,358.0,0.13238277695833262,937.0
Alabama,Marion County,01,093,1158807.0,0.08137679527306962,943.0,0.10663340241031727,1484.0
Alabama,Marshall County,01,095,13029960.0,0.03812751535691591,4968.0,0.06854199203847514,5327.0
Alabama,Mobile County,01,097,97735943.0,0.01300033499446565,12706.0,0.013441678647078714,14980.0
Alabama,Monroe County,01,099,462088.0,0.09933172902131196,459.0,0.11410009749195475,529.0
Alabama,Montgomery County,01,101,55696584.0,0.029877954454082853,16641.0,0.02733791180494326,12793.0
Alabama,Morgan County,01,103,11660319.0,0.046919814114862554,5471.0,0.04814304673552569,4792.0
Alabama,Perry County,01,105,297376.0,0.16376573765199612,487.0,0.7447287734135462,1025.0
Alabama,Pickens County,01,107,1079028.0,0.08693008893189055,938.0,0.13346257083209065,1074.0
Alabama,Pike County,01,109,2373408.0,0.12383037387587806,2939.0,0.13876343063611296,2335.0
Alabama,Randolph County,01,111,830724.0,0.12639577043639041,1050.0,0.1271851187808158,908.0
Alabama,Russell County,01,113,4457076.0,0.14206623355760592,6332.0,0.084369455383417,4991.0
Alabama,Shelby County,01,117,35224976.0,0.04458200340576527,15704.0,0.032634947536857375,12547.0
Alabama,St. Clair County,01,115,5230200.0,0.09586631486367633,5014.0,0.08511696010259988,4890.0
Alabama,Sumter County,01,119,228186.0,0.2528638917374423,577.0,0.19747546318165118,602.0
Alabama,Talladega County,01,121,8033136.0,0.0493456104813861,3964.0,0.07008845994136226,3899.0
Alabama,Tallapoosa County,01,123,2002050.0,0.10389350915311805,2080.0,0.12612301313061508,2555.0
Alabama,Tuscaloosa County,01,125,58127700.0,0.02922358875372671,16987.0,0.02229557096329487,9681.0
Alabama,Walker County,01,127,4562064.0,0.07702653886486469,3514.0,0.06860753266445731,2170.0
Alabama,Washington County,01,129,378166.0,0.15760274588408266,596.0,0.18832391713747645,556.0
Alabama,Wilcox County,01,131,294336.0,0.12944390084801044,381.0,0.3253299120234604,781.0
Alabama,Winston County,01,133,827260.0,0.12341948117883134,1021.0,0.19502159666368782,1257.0
Alaska,Aleutians East Borough,02,013,111210.0,0.3291070946857297,366.0,1.2797864405448907,652.0
Alaska,Aleutians West Census Area,02,016,345199.0,0.20712690361211938,715.0,0.3437619671021579,386.0
Alaska,Anchorage Municipality,02,020,84488156.0,0.02395838772951797,20242.0,0.020479067434517335,25279.0
Alaska,Bethel Census Area,02,050,747264.0,0.07948997944501542,594.0,0.2556283344460684,1275.0
Alaska,Bristol Bay Borough,02,060,13728.0,0.692016317016317,95.0,1.8045112781954888,168.0
Alaska,Denali Borough,02,068,82991.0,0.9097372004193225,755.0,1.1517584272225516,505.0
Alaska,Dillingham Census Area,02,070,151466.0,0.19212232448206198,291.0,0.3138393474353657,227.0
Alaska,Fairbanks North Star Borough,02,090,20281040.0,0.04617120226576152,9364.0,0.04035581991447498,10735.0
Alaska,Haines Borough,02,100,35154.0,0.3555783125675599,125.0,0.5733171455551059,85.0
Alaska,Hoonah-Angoon Census Area,02,105,55172.0,0.36794025955194665,203.0,0.6161369193154034,126.0
Alaska,Juneau City and Borough,02,110,2975442.0,0.08079471890226729,2404.0,0.07883301842276727,2369.0
Alaska,Kenai Peninsula Borough,02,122,6951720.0,0.05623068823255252,3909.0,0.05076071649635592,3473.0
Alaska,Ketchikan Gateway Borough,02,130,1048894.0,0.09591054958842361,1006.0,0.17993933473857385,1330.0
Alaska,Kodiak Island Borough,02,150,902360.0,0.17321246509153773,1563.0,0.1568627450980392,1564.0
Alaska,Kusilvak Census Area,02,158,168987.0,0.10059945439590028,170.0,0.30912025827280065,383.0
Alaska,Lake and Peninsula Borough,02,164,17888.0,0.3466010733452594,62.0,1.3870094722598105,164.0
Alaska,Matanuska-Susitna Borough,02,170,17371340.0,0.0420174839707242,7299.0,0.04280929827740701,6827.0
Alaska,Nome Census Area,02,180,577551.0,0.09522968534380515,550.0,0.181730113104014,514.0
Alaska,North Slope Borough,02,185,460752.0,0.17449734347327847,804.0,0.2558535547041294,601.0
Alaska,Northwest Arctic Borough,02,188,219385.0,0.17366729721722088,381.0,0.2705727452271231,411.0
Alaska,Petersburg Borough,02,195,124917.0,0.19853182513188758,248.0,0.8485599256735832,274.0
Alaska,Prince of Wales-Hyder Census Area,02,198,379620.0,0.10931984616195142,415.0,0.31470876541299075,549.0
Alaska,Sitka City and Borough,02,220,599480.0,0.16447587909521585,986.0,0.19306752873563218,774.0
Alaska,Skagway Municipality,02,230,35937.0,0.4257450538442274,153.0,1.3157894736842104,52.0
Alaska,Southeast Fairbanks Census Area,02,240,250416.0,0.29830362277170785,747.0,0.31166166955972857,316.0
