STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
Alabama,Autauga County,01,001,4061136.0,0.10854105846245976,4408.0,0.0971764109607238,3409.0
Alabama,Baldwin County,01,003,35975863.0,0.038942776716711425,14010.0,0.02942529661324767,10815.0
Alabama,Barbour County,01,005,2196477.0,0.12347044835889472,2712.0,0.12481061276220684,1940.0
Alabama,Bibb County,01,007,610200.0,0.1597836774827925,975.0,0.1915718256311863,1943.0
Alabama,Blount County,01,009,3393120.0,0.09707879473758664,3294.0,0.10086522380583512,2948.0
Alabama,Bullock County,01,011,171968.0,0.4692733531819874,807.0,0.210302250051204,575.0
Alabama,Butler County,01,013,556929.0,0.08672559697914815,483.0,0.1469203239781503,1092.0
Alabama,Calhoun County,01,015,15896521.0,0.04687189102571563,7451.0,0.0430099514394124,6326.0
Alabama,Chambers County,01,017,1600021.0,0.10531111779157898,1685.0,0.11015068333138651,1886.0
Alabama,Cherokee County,01,019,896770.0,0.1571194397671644,1409.0,0.1590738667854853,1171.0
Alabama,Chilton County,01,021,1885136.0,0.08259351049473354,1557.0,0.08917200742927849,1726.0
Alabama,Choctaw County,01,023,316388.0,0.11631288165164291,368.0,0.24690644525355268,769.0
Alabama,Clarke County,01,025,879852.0,0.06694307679018743,589.0,0.12348461753011306,1523.0
Alabama,Clay County,01,027,320091.0,0.27335976331730666,875.0,0.2946231976702891,1037.0
Alabama,Cleburne County,01,029,307398.0,0.2651285955015973,815.0,0.18231458155036703,605.0
Alabama,Coffee County,01,031,5990469.0,0.07471869064008177,4476.0,0.08745657239466147,4472.0
Alabama,Colbert County,01,033,3773910.0,0.08656804216316764,3267.0,0.1063652011162915,2546.0
Alabama,Conecuh County,01,035,156828.0,0.12115183513148162,190.0,0.29587987277165473,640.0
Alabama,Coosa County,01,037,393820.0,0.22522980041643392,887.0,0.46429196569228076,1061.0
Alabama,Covington County,01,039,1982253.0,0.0774875860952159,1536.0,0.10518028269507561,1539.0
Alabama,Crenshaw County,01,041,373221.0,0.21756546389404668,812.0,0.24872925248729255,826.0
Alabama,Cullman County,01,043,6837602.0,0.06562242142786316,4487.0,0.061740844329593786,3343.0
Alabama,Dale County,01,045,9090715.0,0.08241375953376605,7492.0,0.10849582526457216,4955.0
Alabama,Dallas County,01,047,2169850.0,0.07410650505795331,1608.0,0.08280122545813678,2070.0
Alabama,DeKalb County,01,049,5094743.0,0.051798491111327886,2639.0,0.06312625172507466,3244.0
Alabama,Elmore County,01,051,9887585.0,0.0786946458614515,7781.0,0.07904834321201606,5303.0
Alabama,Escambia County,01,053,2108456.0,0.09533042188217349,2010.0,0.09365795834038097,2010.0
Alabama,Etowah County,01,055,11214574.0,0.05125473334965733,5748.0,0.06053719413043904,4944.0
Alabama,Fayette County,01,057,617508.0,0.17376293100656187,1073.0,0.2774346408537697,1096.0
Alabama,Franklin County,01,059,1155695.0,0.1451940174527016,1678.0,0.1502704027750494,1790.0
Alabama,Geneva County,01,061,1104852.0,0.18101972028832822,2000.0,0.1465942660041323,1717.0
Alabama,Greene County,01,063,136335.0,0.20831041185315585,284.0,0.22418058132343846,435.0
Alabama,Hale County,01,065,555345.0,0.17142497006365415,952.0,0.28213166144200624,1035.0
Alabama,Henry County,01,067,340940.0,0.1929958350442893,658.0,0.25052359220068854,1189.0
Alabama,Houston County,01,069,22355694.0,0.02596653899449509,5805.0,0.05746358547670382,5677.0
Alabama,Jackson County,01,071,3373696.0,0.05166440604014114,1743.0,0.0742364725391811,2502.0
Alabama,Jefferson County,01,073,225834600.0,0.014677556052084137,33147.0,0.012847379118534582,31869.0
Alabama,Lamar County,01,075,334903.0,0.2561935844110086,858.0,0.19257093802928005,664.0
Alabama,Lauderdale County,01,077,9490520.0,0.06074482746993842,5765.0,0.050414005927464936,4158.0
Alabama,Lawrence County,01,079,1289036.0,0.11062530449110809,1426.0,0.1907715787271228,2325.0
Alabama,Lee County,01,081,36083460.0,0.04701045853141578,16963.0,0.0402277129009822,10205.0
Alabama,Limestone County,01,083,7693440.0,0.07220437151651277,5555.0,0.05643848030935779,4038.0
Alabama,Lowndes County,01,085,283300.0,0.15778326861983763,447.0,0.32611259275385984,719.0
Alabama,Macon County,01,087,1888936.0,0.09751521491463978,1842.0,0.19264757555998033,2204.0
Alabama,Madison County,01,089,109886166.0,0.018554655915468014,20389.0,0.01902827409894639,17992.0
Alabama,Marengo County,01,091,854563.0,0.12380596866468593,1058.0,0.15431212343727926,994.0
Alabama,Marion County,01,093,1398860.0,0.09715053686573352,1359.0,0.11542712998129359,1629.0
Alabama,Marshall County,01,095,9262926.0,0.05360077366482254,4965.0,0.0557613796346361,3956.0
Alabama,Mobile County,01,097,113006160.0,0.012692228459050374,14343.0,0.015820895409943886,17640.0
Alabama,Monroe County,01,099,733280.0,0.11032620554222124,809.0,0.0827883438881708,816.0
Alabama,Montgomery County,01,101,60557548.0,0.026204825862500246,15869.0,0.025500026882922248,12668.0
Alabama,Morgan County,01,103,12172784.0,0.05108938103230946,6219.0,0.04692007692321652,6205.0
Alabama,Perry County,01,105,515039.0,0.10620554948266053,547.0,0.28805430991529646,740.0
Alabama,Pickens County,01,107,527715.0,0.10535990070397847,556.0,0.1342908971492017,687.0
Alabama,Pike County,01,109,3074496.0,0.12424800682778575,3820.0,0.14534946441491267,2021.0
Alabama,Randolph County,01,111,949242.0,0.13379096163043774,1270.0,0.15972531138790036,1149.0
Alabama,Russell County,01,113,3882600.0,0.11912120743831453,4625.0,0.13363972010045572,6773.0
Alabama,Shelby County,01,117,32979090.0,0.0451983362791393,14906.0,0.04062785654816875,12956.0
Alabama,St. Clair County,01,115,4980650.0,0.12422073424151465,6187.0,0.09949808061784021,4201.0
Alabama,Sumter County,01,119,368145.0,0.16352252509201537,602.0,0.18538388508446202,660.0
Alabama,Talladega County,01,121,9826047.0,0.05836528158271582,5735.0,0.0671116992138129,4909.0
Alabama,Tallapoosa County,01,123,2094009.0,0.12177598090552619,2550.0,0.10910371424157118,2175.0
Alabama,Tuscaloosa County,01,125,44256186.0,0.03564699407219592,15776.0,0.02793234894623844,9231.0
Alabama,Walker County,01,127,4393818.0,0.06900604440147498,3032.0,0.06967955661555052,2869.0
Alabama,Washington County,01,129,398015.0,0.20803236058942504,828.0,0.16264458927837475,554.0
Alabama,Wilcox County,01,131,340489.0,0.10132485924655421,345.0,0.16949982254531212,277.0
Alabama,Winston County,01,133,877464.0,0.1716309728946145,1506.0,0.17546219834384294,1226.0
Alaska,Aleutians East Borough,02,013,178060.0,0.4947770414467033,881.0,1.3650920736589272,341.0
Alaska,Aleutians West Census Area,02,016,375843.0,0.19981747697841917,751.0,0.5554347826086957,1022.0
Alaska,Anchorage Municipality,02,020,96371374.0,0.02494412915602926,24039.0,0.024131853847989892,43636.0
Alaska,Bethel Census Area,02,050,828850.0,0.10050069373227966,833.0,0.16154489888878296,915.0
Alaska,Bristol Bay Borough,02,060,17493.0,0.7031383982164294,123.0,0.8807588075880758,78.0
Alaska,Denali Borough,02,068,33478.0,0.5914331799988052,198.0,2.025435704192181,559.0
Alaska,Dillingham Census Area,02,070,114096.0,0.34619969148786983,395.0,0.41946506421585955,356.0
Alaska,Fairbanks North Star Borough,02,090,22510040.0,0.04986663728718385,11225.0,0.057708735663484154,15928.0
Alaska,Haines Borough,02,100,20128.0,0.4968203497615262,100.0,1.1403726708074535,459.0
Alaska,Hoonah-Angoon Census Area,02,105,36252.0,0.42204568023833167,153.0,0.6704486848891181,78.0
Alaska,Juneau City and Borough,02,110,3293781.0,0.08282274990353032,2728.0,0.12326098633516822,3589.0
Alaska,Kenai Peninsula Borough,02,122,6811560.0,0.04659725525430298,3174.0,0.08141418039160658,6127.0
Alaska,Ketchikan Gateway Borough,02,130,742840.0,0.15050347315707285,1118.0,0.29967134059250844,1561.0
Alaska,Kodiak Island Borough,02,150,835191.0,0.2015107921421567,1683.0,0.26919907946700006,2274.0
Alaska,Lake and Peninsula Borough,02,164,22770.0,0.4962670180061485,113.0,1.3545509608501733,246.0
Alaska,Matanuska-Susitna Borough,02,170,13411725.0,0.04816680926577304,6460.0,0.06516257765155797,9513.0
Alaska,Nome Census Area,02,180,340252.0,0.13783901343709956,469.0,0.18774349243184227,466.0
Alaska,North Slope Borough,02,185,348972.0,0.21892873926848,764.0,0.47661602621388144,768.0
Alaska,Northwest Arctic Borough,02,188,257040.0,0.17312480547774664,445.0,0.22025290215588722,255.0
Alaska,Petersburg Census Area,02,195,60096.0,0.4625931842385516,278.0,0.7565706343189285,479.0
Alaska,Prince of Wales-Hyder Census Area,02,198,223696.0,0.2212824547600315,495.0,0.3530334728033473,297.0
Alaska,Sitka City and Borough,02,220,384780.0,0.2354592234523624,906.0,0.42600521965439786,1758.0
Alaska,Skagway Municipality,02,230,16155.0,0.9161250386877129,148.0,2.7753686036426712,224.0
Alaska,Southeast Fairbanks Census Area,02,240,261630.0,0.37304590452165276,976.0,0.5502105366235801,899.0
Alaska,Valdez-Cordova Census Area,02,261,350205.0,0.23186419382932852,812.0,0.28895094019510814,1635.0
Alaska,Wade Hampton Census Area,02,270,240504.0,0.14677510561154908,353.0,0.18007202881152462,219.0
Alaska,Wrangell City and Borough,02,275,37536.0,0.5354859335038363,201.0,0.9985957247620534,320.0
Alaska,Yakutat City and Borough,02,282,3625.0,1.9862068965517243,72.0,0.3053435114503817,2.0
Alaska,Yukon-Koyukuk Census Area,02,290,165600.0,0.3194444444444445,529.0,0.6128266033254157,903.0
Arizona,Apache County,04,001,5370750.0,0.06496299399525206,3489.0,0.08422227075811295,4342.0
Arizona,Cochise County,04,003,36812776.0,0.03798409552161999,13983.0,0.04793877927259874,11431.0
Arizona,Coconino County,04,005,21276432.0,0.05958235854583137,12677.0,0.047745781564145835,10886.0
Arizona,Gila County,04,007,2686680.0,0.12387035300072953,3328.0,0.1358318272614858,3213.0
Arizona,Graham County,04,009,2028096.0,0.14023004828173813,2844.0,0.16928580408471147,3703.0
Arizona,Greenlee County,04,011,134128.0,0.5315817726350949,713.0,0.5017921146953405,672.0
Arizona,La Paz County,04,012,732168.0,0.21579746724795404,1580.0,0.19112390786338362,1386.0
Arizona,Maricopa County,04,013,3618547845.0,0.005489715999595965,198648.0,0.003701466862811513,161985.0
Arizona,Mohave County,04,015,41326688.0,0.040656536521871775,16802.0,0.03155467761649217,13701.0
Arizona,Navajo County,04,017,7933875.0,0.07779300783034772,6172.0,0.06577094543656554,6490.0
Arizona,Pima County,04,019,538776000.0,0.010974505174692265,59128.0,0.007674312017251461,42673.0
Arizona,Pinal County,04,021,114397800.0,0.04076389580918514,46633.0,0.03062398807863978,26064.0
Arizona,Santa Cruz County,04,023,1341685.0,0.14369989975292263,1928.0,0.20654370606241704,1811.0
Arizona,Yavapai County,04,025,44359167.0,0.03643666257303704,16163.0,0.023653238721418866,12125.0
Arizona,Yuma County,04,027,39617523.0,0.03599669772388344,14261.0,0.02940161597559587,9666.0
Arkansas,Arkansas County,05,001,811281.0,0.1564192924523069,1269.0,0.2150832405265713,1883.0
Arkansas,Ashley County,05,003,652140.0,0.10151194528782163,662.0,0.14734774066797643,1320.0
Arkansas,Baxter County,05,005,3879662.0,0.08222365762790676,3190.0,0.07564849211077304,2226.0
Arkansas,Benton County,05,007,49983804.0,0.03255854636433834,16274.0,0.0267482538367936,12225.0
Arkansas,Boone County,05,009,2078847.0,0.1060684119610534,2205.0,0.11523696767481076,2409.0
Arkansas,Bradley County,05,011,296712.0,0.17693925422632045,525.0,0.30833277677597454,831.0
Arkansas,Calhoun County,05,013,69706.0,0.49206668005623616,343.0,0.30967877388200715,177.0
Arkansas,Carroll County,05,015,1423951.0,0.14235040391137055,2027.0,0.10426673539679936,1424.0
Arkansas,Chicot County,05,017,355530.0,0.18845104491885353,670.0,0.19409651756450638,790.0
Arkansas,Clark County,05,019,1666663.0,0.1255802762766078,2093.0,0.16338925192349404,1725.0
Arkansas,Clay County,05,021,462724.0,0.1581936532360543,732.0,0.17622400695897356,940.0
Arkansas,Cleburne County,05,023,1225200.0,0.17074763303950377,2092.0,0.12759492561786923,1631.0
