STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
Alabama,Autauga County,01,001,3815630.0,0.11337577280816014,4326.0,0.11951411824671844,5822.0
Alabama,Baldwin County,01,003,39968462.0,0.028134682790646286,11245.0,0.021794489795811497,8324.0
Alabama,Barbour County,01,005,1451733.0,0.09326783919632604,1354.0,0.1338750241826272,1730.0
Alabama,Bibb County,01,007,884480.0,0.20034370477568741,1772.0,0.20835245262240168,1453.0
Alabama,Blount County,01,009,2857200.0,0.06579868402631947,1880.0,0.09610051291000081,3084.0
Alabama,Bullock County,01,011,165328.0,0.1125036291493274,186.0,0.2851912868387333,779.0
Alabama,Butler County,01,013,556332.0,0.10713027472804008,596.0,0.1732312875906177,909.0
Alabama,Calhoun County,01,015,15772191.0,0.04385566976712367,6917.0,0.04885157220513995,6931.0
Alabama,Chambers County,01,017,1610784.0,0.11590629159465204,1867.0,0.1175747638082798,1523.0
Alabama,Cherokee County,01,019,869448.0,0.1472198452351377,1280.0,0.12527974269295217,1114.0
Alabama,Chilton County,01,021,1695876.0,0.09623345103061781,1632.0,0.08150064059182004,1521.0
Alabama,Choctaw County,01,023,375782.0,0.22193718698607173,834.0,0.2612241189364771,920.0
Alabama,Clarke County,01,025,1041202.0,0.0552246346050046,575.0,0.09625732128995837,873.0
Alabama,Clay County,01,027,212352.0,0.11443264014466545,243.0,0.24077780955104375,421.0
Alabama,Cleburne County,01,029,341964.0,0.3517914166403481,1203.0,0.26540087312036587,766.0
Alabama,Coffee County,01,031,6104400.0,0.08333333333333334,5087.0,0.09288605161499304,4135.0
Alabama,Colbert County,01,033,2752929.0,0.08205805525678286,2259.0,0.07823251586725563,2906.0
Alabama,Conecuh County,01,035,123730.0,0.1996282227430696,247.0,0.22083918891788798,473.0
Alabama,Coosa County,01,037,269350.0,0.23946537961759795,645.0,0.2186604282583038,415.0
Alabama,Covington County,01,039,2105922.0,0.07474160961327153,1574.0,0.07741345011027286,1218.0
Alabama,Crenshaw County,01,041,274980.0,0.15092006691395737,415.0,0.2248243913682548,595.0
Alabama,Cullman County,01,043,5641371.0,0.056457907129313076,3185.0,0.058781023182714255,3022.0
Alabama,Dale County,01,045,5779473.0,0.09194609958382018,5314.0,0.09572797062011902,4327.0
Alabama,Dallas County,01,047,2238732.0,0.06253539950293291,1400.0,0.08577428806680086,1947.0
Alabama,DeKalb County,01,049,4777816.0,0.07672961872118977,3666.0,0.06043946307073752,2899.0
Alabama,Elmore County,01,051,8593384.0,0.0832151804225204,7151.0,0.09687947027611893,6230.0
Alabama,Escambia County,01,053,1327140.0,0.06231445062314451,827.0,0.1047065044949762,1782.0
Alabama,Etowah County,01,055,10801506.0,0.04376241609271892,4727.0,0.048799080294396044,4412.0
Alabama,Fayette County,01,057,491160.0,0.192401661373076,945.0,0.15458317579887915,646.0
Alabama,Franklin County,01,059,1124100.0,0.1281914420425229,1441.0,0.08326886711363245,1240.0
Alabama,Geneva County,01,061,917140.0,0.10914364219203176,1001.0,0.17415361075792515,1293.0
Alabama,Greene County,01,063,66552.0,0.0721240533717995,48.0,0.3217879709805757,275.0
Alabama,Hale County,01,065,323752.0,0.15351256517334255,497.0,0.2822267338396371,1126.0
Alabama,Henry County,01,067,679600.0,0.11904061212477929,809.0,0.2698199251637044,923.0
Alabama,Houston County,01,069,25055973.0,0.020019178660513403,5016.0,0.04702083794243354,5866.0
Alabama,Jackson County,01,071,2925126.0,0.04574161933537222,1338.0,0.07969271806317266,2031.0
Alabama,Jefferson County,01,073,222737076.0,0.014935097738285835,33266.0,0.013870502461471463,32202.0
Alabama,Lamar County,01,075,414480.0,0.14451843273499326,599.0,0.38941392580771184,937.0
Alabama,Lauderdale County,01,077,10266816.0,0.06872627307239167,7056.0,0.06086486584630601,4559.0
Alabama,Lawrence County,01,079,985410.0,0.12898184512030525,1271.0,0.16748746616975022,1208.0
Alabama,Lee County,01,081,35149260.0,0.048299736608964174,16977.0,0.0338619072796288,11432.0
Alabama,Limestone County,01,083,7737324.0,0.09129771481716417,7064.0,0.0647080392875841,4950.0
Alabama,Lowndes County,01,085,192603.0,0.14849197572208117,286.0,0.3996682665160926,453.0
Alabama,Macon County,01,087,1322860.0,0.08708404517484843,1152.0,0.21335807050092767,874.0
Alabama,Madison County,01,089,104334420.0,0.02032311101168723,21204.0,0.016396324572952824,18411.0
Alabama,Marengo County,01,091,541912.0,0.06661598193064557,361.0,0.15494241445024443,1122.0
Alabama,Marion County,01,093,1308868.0,0.11047714513610235,1446.0,0.10087557687445989,1221.0
Alabama,Marshall County,01,095,13148240.0,0.0398912706187292,5245.0,0.07168275962451769,5762.0
Alabama,Mobile County,01,097,100694442.0,0.012620358927059748,12708.0,0.013774172263529628,15497.0
Alabama,Monroe County,01,099,487002.0,0.1166319645504536,568.0,0.11027949976618746,441.0
Alabama,Montgomery County,01,101,57018682.0,0.02879933282217923,16421.0,0.027534103955375904,13676.0
Alabama,Morgan County,01,103,11896689.0,0.04448296496613469,5292.0,0.04662277880673584,4813.0
Alabama,Perry County,01,105,341496.0,0.1373368941363881,469.0,0.4821673525377229,703.0
Alabama,Pickens County,01,107,1103905.0,0.08451814241261703,933.0,0.13358216285237207,1224.0
Alabama,Pike County,01,109,2101184.0,0.12421568030215346,2610.0,0.1109317547844566,1850.0
Alabama,Randolph County,01,111,871065.0,0.1245601648556652,1085.0,0.1612799691883044,1005.0
Alabama,Russell County,01,113,4252410.0,0.1584983574020379,6740.0,0.08944636598449007,4657.0
Alabama,Shelby County,01,117,36522500.0,0.04182900951468273,15277.0,0.033914895726797366,13250.0
Alabama,St. Clair County,01,115,5102320.0,0.1073433261731918,5477.0,0.07607773566455762,5110.0
Alabama,Sumter County,01,119,206448.0,0.338099666744168,698.0,0.20740053225164215,724.0
Alabama,Talladega County,01,121,7815598.0,0.049631518918961795,3879.0,0.08124248617989839,4575.0
Alabama,Tallapoosa County,01,123,2087852.0,0.10024656920126522,2093.0,0.10324144391805731,2203.0
Alabama,Tuscaloosa County,01,125,57880904.0,0.029664360459885006,17170.0,0.022137968511979328,9738.0
Alabama,Walker County,01,127,4529161.0,0.07281701842791634,3298.0,0.059411340123506295,1852.0
Alabama,Washington County,01,129,413450.0,0.16495344056113193,682.0,0.1946713123531574,609.0
Alabama,Wilcox County,01,131,309865.0,0.14232004259919642,441.0,0.3558165785986553,870.0
Alabama,Winston County,01,133,782232.0,0.14906063674204073,1166.0,0.19150502518266757,1181.0
Alaska,Aleutians East Borough,02,013,119595.0,0.3227559680588653,386.0,1.1969513832930432,713.0
Alaska,Aleutians West Census Area,02,016,376530.0,0.2183092980638993,822.0,0.4165144318597004,570.0
Alaska,Anchorage Municipality,02,020,88149874.0,0.023332988541764674,20568.0,0.020200031363155114,30981.0
Alaska,Bethel Census Area,02,050,672942.0,0.09436177263419433,635.0,0.17616083259717313,1021.0
Alaska,Bristol Bay Borough,02,060,20148.0,0.5906293428628152,119.0,1.3060468942821883,127.0
Alaska,Denali Borough,02,068,93660.0,0.7954302797352125,745.0,1.4492753623188406,792.0
Alaska,Dillingham Census Area,02,070,146910.0,0.17834048056633314,262.0,0.3052534373076134,238.0
Alaska,Fairbanks North Star Borough,02,090,22025925.0,0.04450210377089725,9802.0,0.03794467636834835,10601.0
Alaska,Haines Borough,02,100,40144.0,0.401056197688322,161.0,0.6843800322061192,136.0
Alaska,Hoonah-Angoon Census Area,02,105,56943.0,0.3494722792968407,199.0,0.6180319922443044,153.0
Alaska,Juneau City and Borough,02,110,3241090.0,0.0781835740445344,2534.0,0.08089233710946182,2573.0
Alaska,Kenai Peninsula Borough,02,122,7440591.0,0.05203887701931204,3872.0,0.06353969974799509,4602.0
Alaska,Ketchikan Gateway Borough,02,130,1168740.0,0.09745537929736298,1139.0,0.17987078777352333,1367.0
Alaska,Kodiak Island Borough,02,150,832784.0,0.15730369459547733,1310.0,0.16148973807848135,1698.0
Alaska,Kusilvak Census Area,02,158,151715.0,0.17466961078337673,265.0,0.4687807023289325,501.0
Alaska,Lake and Peninsula Borough,02,164,17667.0,0.37357785702156565,66.0,1.341475623185504,134.0
Alaska,Matanuska-Susitna Borough,02,170,18069576.0,0.04084213154752497,7380.0,0.04052854497958355,6392.0
Alaska,Nome Census Area,02,180,535315.0,0.1053585272222897,564.0,0.3378704508157158,1190.0
Alaska,North Slope Borough,02,185,519318.0,0.15289283252265473,794.0,0.24513246090009577,576.0
Alaska,Northwest Arctic Borough,02,188,280053.0,0.1267617201029805,355.0,0.36620662340432014,601.0
