STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
Alabama,Autauga County,01,001,4092525.0,0.10480082589599332,4289.0,0.10364156836274052,4597.0
Alabama,Baldwin County,01,003,41418720.0,0.03455200933297794,14311.0,0.026255857050338522,9914.0
Alabama,Barbour County,01,005,1945512.0,0.12187023261742923,2371.0,0.12413774984455414,1701.0
Alabama,Bibb County,01,007,654153.0,0.21982624859933378,1438.0,0.2314486974022586,1863.0
Alabama,Blount County,01,009,3134065.0,0.10481594989255169,3285.0,0.11486747410918026,3272.0
Alabama,Bullock County,01,011,319440.0,0.2266466316053093,724.0,0.23779397006850211,654.0
Alabama,Butler County,01,013,694552.0,0.06421405452723482,446.0,0.12217281386844839,866.0
Alabama,Calhoun County,01,015,14921472.0,0.05059822516169986,7550.0,0.04497359673598478,6275.0
Alabama,Chambers County,01,017,1456023.0,0.10384451344518596,1512.0,0.12980897441676936,2390.0
Alabama,Cherokee County,01,019,978576.0,0.12242278576216871,1198.0,0.1355889213732662,1005.0
Alabama,Chilton County,01,021,1812678.0,0.0797163092396995,1445.0,0.1227702430695337,2211.0
Alabama,Choctaw County,01,023,445995.0,0.10157064541082299,453.0,0.16553693843114528,517.0
Alabama,Clarke County,01,025,837804.0,0.060992785902191926,511.0,0.13421321091558275,1263.0
Alabama,Clay County,01,027,286314.0,0.30979973036596187,887.0,0.3449353535587374,894.0
Alabama,Cleburne County,01,029,337203.0,0.17022387108062503,574.0,0.14297739225952039,479.0
Alabama,Coffee County,01,031,7080688.0,0.07276129099319163,5152.0,0.09140418614102824,4498.0
Alabama,Colbert County,01,033,3888288.0,0.08234986708803463,3202.0,0.09732185213403678,2708.0
Alabama,Conecuh County,01,035,141757.0,0.1079311780017918,153.0,0.5340781027977853,872.0
Alabama,Coosa County,01,037,289926.0,0.27075874533501654,785.0,0.3712711809806069,922.0
Alabama,Covington County,01,039,1948336.0,0.08104351610810456,1579.0,0.08482819102288129,1596.0
Alabama,Crenshaw County,01,041,496008.0,0.15826357639392913,785.0,0.19099721662347635,597.0
Alabama,Cullman County,01,043,6455700.0,0.05557879083600539,3588.0,0.05873450741186288,3073.0
Alabama,Dale County,01,045,8852266.0,0.07970840460510338,7056.0,0.1204601944253211,5349.0
Alabama,Dallas County,01,047,2557020.0,0.07719923974000986,1974.0,0.0902731518719801,1881.0
Alabama,DeKalb County,01,049,4500672.0,0.04899268375922528,2205.0,0.08441006859518596,3955.0
Alabama,Elmore County,01,051,8401136.0,0.0881904542433309,7409.0,0.07700457604031205,5414.0
Alabama,Escambia County,01,053,1738708.0,0.07741380381294617,1346.0,0.08965739100739045,1675.0
Alabama,Etowah County,01,055,9987993.0,0.05307372562235476,5301.0,0.05367376533839223,4554.0
Alabama,Fayette County,01,057,627335.0,0.1331027282074171,835.0,0.23956368826137928,940.0
Alabama,Franklin County,01,059,1226901.0,0.16056715252493883,1970.0,0.1590381373453354,1950.0
Alabama,Geneva County,01,061,949392.0,0.213189072585402,2024.0,0.16028707940791487,1985.0
Alabama,Greene County,01,063,149906.0,0.18211412485157366,273.0,0.168668868139376,237.0
Alabama,Hale County,01,065,510180.0,0.13446234662276058,686.0,0.21009427307124995,819.0
Alabama,Henry County,01,067,459459.0,0.17477076300605712,803.0,0.25173922597837545,905.0
Alabama,Houston County,01,069,23333310.0,0.024437167294310152,5702.0,0.05169720825973776,6248.0
Alabama,Jackson County,01,071,3260518.0,0.05026808623660412,1639.0,0.06917637016330609,1637.0
Alabama,Jefferson County,01,073,225662428.0,0.014130398348811525,31887.0,0.012447968678772674,32067.0
Alabama,Lamar County,01,075,343272.0,0.21673774732573586,744.0,0.16978399531630356,551.0
Alabama,Lauderdale County,01,077,8891311.0,0.05383907952381825,4787.0,0.05213589207763138,4377.0
Alabama,Lawrence County,01,079,1041135.0,0.12227040681563871,1273.0,0.1730784360003147,1584.0
Alabama,Lee County,01,081,33985448.0,0.04961241058231747,16861.0,0.04000414660921663,10836.0
Alabama,Limestone County,01,083,7504925.0,0.06762226138169268,5075.0,0.0524039093830031,3877.0
Alabama,Lowndes County,01,085,261048.0,0.1689344488369955,441.0,0.30293319660749,709.0
Alabama,Macon County,01,087,1897224.0,0.09566608898053156,1815.0,0.19382357638791023,2063.0
Alabama,Madison County,01,089,112591920.0,0.016900857539333194,19029.0,0.017599516428109852,18053.0
Alabama,Marengo County,01,091,799071.0,0.1519264245605209,1214.0,0.11086994595676541,709.0
Alabama,Marion County,01,093,1577160.0,0.10157498288062086,1602.0,0.12046892980437285,1608.0
Alabama,Marshall County,01,095,10271829.0,0.044120672180193034,4532.0,0.054082156320872946,3876.0
Alabama,Mobile County,01,097,106148900.0,0.01236376448554813,13124.0,0.013667077929407719,15958.0
Alabama,Monroe County,01,099,699422.0,0.08535619411456889,597.0,0.10716641020004397,780.0
Alabama,Montgomery County,01,101,63924889.0,0.0272038016366364,17390.0,0.028170604653935262,13176.0
Alabama,Morgan County,01,103,11697939.0,0.05111156760178011,5979.0,0.04428388955474153,6296.0
Alabama,Perry County,01,105,478648.0,0.11490698801624577,550.0,0.30385574525225395,792.0
Alabama,Pickens County,01,107,579480.0,0.11993511424035343,695.0,0.18312197292533072,856.0
Alabama,Pike County,01,109,3065434.0,0.11701442601602254,3587.0,0.1494717071411483,2093.0
Alabama,Randolph County,01,111,948192.0,0.09660490702305018,916.0,0.1291754839212224,995.0
Alabama,Russell County,01,113,4221602.0,0.11028988521419121,4656.0,0.10507792452608954,5825.0
Alabama,Shelby County,01,117,33168785.0,0.04269677047259946,14162.0,0.03609125467687712,12427.0
Alabama,St. Clair County,01,115,4935704.0,0.10748213426088761,5305.0,0.08410330624512968,4533.0
Alabama,Sumter County,01,119,404400.0,0.19683481701285857,796.0,0.18579893542231596,592.0
Alabama,Talladega County,01,121,8512560.0,0.06726531149266496,5726.0,0.07090488550573604,5258.0
Alabama,Tallapoosa County,01,123,2131584.0,0.10213062211013031,2177.0,0.10452481890710018,2505.0
Alabama,Tuscaloosa County,01,125,46098159.0,0.03224857634770187,14866.0,0.024621146752561874,9402.0
Alabama,Walker County,01,127,4022706.0,0.07136986893896795,2871.0,0.06276592659493813,2727.0
Alabama,Washington County,01,129,478884.0,0.18062829411715572,865.0,0.16525271299238564,441.0
Alabama,Wilcox County,01,131,284900.0,0.1031941031941032,294.0,0.3193064870626633,677.0
Alabama,Winston County,01,133,746139.0,0.17503441047847654,1306.0,0.18980812873942646,1472.0
Alaska,Aleutians East Borough,02,013,199872.0,0.2941882804995197,588.0,1.754610655737705,411.0
