STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,Population,Inflow_pc,Inflow_gross,Outflow_pc,Outflow_gross
Alabama,Autauga County,01,001,3909096.0,0.11455333918634895,4478.0,0.12424480052002497,5650.0
Alabama,Baldwin County,01,003,42027601.0,0.026251795813898582,11033.0,0.0203537354490635,7898.0
Alabama,Barbour County,01,005,1399950.0,0.09057466338083503,1268.0,0.11553269663283769,1576.0
Alabama,Bibb County,01,007,888960.0,0.2015838732901368,1792.0,0.19401680672268906,1443.0
Alabama,Blount County,01,009,2911488.0,0.07171590609337905,2088.0,0.10755315377466057,3592.0
Alabama,Bullock County,01,011,219156.0,0.13323842377119496,292.0,0.2713658295606039,802.0
Alabama,Butler County,01,013,620031.0,0.0859634437632957,533.0,0.16927256588576714,1005.0
Alabama,Calhoun County,01,015,16320876.0,0.046909246783077084,7656.0,0.04759213142378784,6053.0
Alabama,Chambers County,01,017,1548084.0,0.11084669824118071,1716.0,0.10993168023391414,1546.0
Alabama,Cherokee County,01,019,973332.0,0.13068511052754866,1272.0,0.11203107832365405,1142.0
Alabama,Chilton County,01,021,1685931.0,0.09952957742635968,1678.0,0.07661514575705612,1587.0
Alabama,Choctaw County,01,023,418688.0,0.10079104249464996,422.0,0.19979632950344245,722.0
Alabama,Clarke County,01,025,904539.0,0.06467382832581016,585.0,0.10994447238480771,1069.0
Alabama,Clay County,01,027,226100.0,0.15789473684210525,357.0,0.1753927461741731,302.0
Alabama,Cleburne County,01,029,326084.0,0.32782963898872686,1069.0,0.21655513657452582,688.0
Alabama,Coffee County,01,031,6275144.0,0.08049217675323467,5051.0,0.08676061164964466,3767.0
Alabama,Colbert County,01,033,2861576.0,0.08254192794460116,2362.0,0.08222619761072666,3297.0
Alabama,Conecuh County,01,035,137566.0,0.15628861782707937,215.0,0.27618851261962446,643.0
Alabama,Coosa County,01,037,250309.0,0.2988306453223815,748.0,0.4360602900748886,414.0
Alabama,Covington County,01,039,1858600.0,0.0808673194877865,1503.0,0.06947937756455294,1337.0
Alabama,Crenshaw County,01,041,316020.0,0.17752041010062655,561.0,0.23899875939575274,524.0
Alabama,Cullman County,01,043,5185792.0,0.0498284543614553,2584.0,0.063162284144427,3090.0
Alabama,Dale County,01,045,6634488.0,0.08501032785046864,5640.0,0.09034935836737638,4809.0
Alabama,Dallas County,01,047,2326728.0,0.06670311269731571,1552.0,0.09085849871582619,1951.0
Alabama,DeKalb County,01,049,4493888.0,0.08562741216514519,3848.0,0.06463233432231125,3382.0
Alabama,Elmore County,01,051,8809900.0,0.08088627566714718,7126.0,0.09545193540742239,6114.0
Alabama,Escambia County,01,053,1374772.0,0.08859650909387157,1218.0,0.08676226526157443,1698.0
Alabama,Etowah County,01,055,10935079.0,0.04773628064323998,5220.0,0.0490733987353278,4481.0
Alabama,Fayette County,01,057,526624.0,0.14602448805979218,769.0,0.16832490927334276,718.0
Alabama,Franklin County,01,059,1185866.0,0.14310217174621753,1697.0,0.09026174638731163,1424.0
Alabama,Geneva County,01,061,812293.0,0.10722731822138071,871.0,0.18265848503868592,1522.0
Alabama,Greene County,01,063,67632.0,0.26318902294771707,178.0,0.3000468823253633,256.0
Alabama,Hale County,01,065,413896.0,0.10823975104857259,448.0,0.31161573497007894,1055.0
Alabama,Henry County,01,067,610704.0,0.11363934082632503,694.0,0.31227642748032564,969.0
Alabama,Houston County,01,069,25504816.0,0.019788419567504427,5047.0,0.04905567196362919,5793.0
Alabama,Jackson County,01,071,3103560.0,0.04933044632615448,1531.0,0.08089717606695729,1809.0
Alabama,Jefferson County,01,073,214134585.0,0.015089108562262374,32311.0,0.013122888601538714,30408.0
Alabama,Lamar County,01,075,444544.0,0.14959149150590267,665.0,0.4253857535404777,966.0
Alabama,Lauderdale County,01,077,10367863.0,0.06626244964849555,6870.0,0.05968445755475853,4424.0
Alabama,Lawrence County,01,079,922628.0,0.12605297042795144,1163.0,0.17422752712421447,1267.0
Alabama,Lee County,01,081,33620678.0,0.05044217133277324,16959.0,0.03564368436541659,11798.0
Alabama,Limestone County,01,083,7524697.0,0.0816777074213088,6146.0,0.06919548041797638,4887.0
Alabama,Lowndes County,01,085,215628.0,0.1368096907637227,295.0,0.39915984695967444,458.0
Alabama,Macon County,01,087,1325697.0,0.1027384085503701,1362.0,0.25267463935383344,1307.0
Alabama,Madison County,01,089,103381552.0,0.0193129234507913,19966.0,0.016062127359026637,16847.0
Alabama,Marengo County,01,091,625312.0,0.09691162171843816,606.0,0.14121787478188863,955.0
